idFormulario1;numEjemplarF1;fecha;esHospedaje;idMacrozona;idZonaGrupo;idCoordinador;idSupervisor;idAtractor;clave catastral;referencia;idNovedad
7745;9390;02/12/2020;false;3;23;3;1;1;4.03E+15;Cuactemoc 1 - 96 y de los Mayas.;Ninguna
7746;9391;02/12/2020;false;3;23;3;1;1;4.03E+16;Los Mayas y Cuact«ü∂∏moc. Casa blanca, 2 pisos.;Ninguna
7747;9392;02/14/2020;false;3;23;3;1;1;4.03E+16;UNE del Azuay  y Yana Urco, junto a Kamikaze.;Ninguna
7748;9393;02/12/2020;false;3;23;3;1;1;4.03E+16;UNE del Azuay 5 - 118 y Rafael Galarza.;Ninguna
7749;9394;02/12/2020;false;3;23;3;1;1;4.03E+16;Rafael Galarza y Calle del retorno 1 - 36;Ninguna
7750;9395;02/12/2020;false;3;23;3;1;1;4.03E+16;Rafael Galarza 1 - 70 y Francisco Tamariz;Ninguna
7751;9396;02/12/2020;false;3;23;3;1;1;4.03E+16;Bueran y Saraurco, casa de 3 pisos, caf«ü∂∏.;Ninguna
7752;9397;02/12/2020;false;3;23;3;1;1;4.03E+16;Coricancha 1 - 237 y Teotihuacan;Ninguna
7753;9398;02/12/2020;false;3;23;3;1;4;4.03E+16;"Coricancha 1 - 134. Peluquer«ü∂a ""Mary"".";El horario de atencion no coincide con el horario del barrido
7754;9399;02/12/2020;false;3;23;3;1;1;4.03E+16;Chapultepec 1 - 115 y Moctezuma;Ninguna
7755;9400;02/12/2020;false;3;23;3;1;1;4.03E+16;Chapultepec 1 - 69 y Moctezuma;Ninguna
7756;9402;02/12/2020;false;3;23;3;1;1;4.03E+16;Caupulici«ü∂¸n 2 - 105 y Moctezuma.;Ninguna
7757;9403;02/12/2020;false;3;23;3;1;4;4.03E+16;"Los Andes 2 - 85 y Moctezuma. ""Bazar Viky""";Ninguna
7758;9404;02/12/2020;false;3;23;3;1;1;4.03E+16;Los Andes 3 - 55 y mam«ü∂≠ Ocllo.;Ninguna
7759;9405;02/12/2020;false;3;23;3;1;1;4.03E+16;mam«ü∂≠ Ocllo 2 - 13 y Caupilici«ü∂≠n.;Ninguna
7760;9406;02/12/2020;false;3;23;3;1;4;4.03E+16;"mam«ü∂≠ Ocllo 1 - 34 y Los Andes. Papeler«ü∂a ""L y H"".";Ninguna
7761;9407;02/12/2020;false;3;23;3;1;1;4.03E+16;Teotihuac«ü∂≠n 1 - 30 y Caupilician.;Ninguna
7762;9408;02/12/2020;false;3;23;3;1;2;4.03E+16;Caupilici«ü∂≠n y Teotihuacan. Casa de 2 pisos, amarilla.;Ninguna
7763;9409;02/12/2020;false;3;23;3;1;4;4.03E+16;Los Andes 4 - 03 y Yanahurco.;Ninguna
7764;9410;02/12/2020;false;3;23;3;1;4;4.03E+16;Los Andes y Yanahurco, Esquina.;El horario de atencion no coincide con el horario del barrido
7765;9411;02/12/2020;false;3;23;3;1;4;4.03E+16;"Yanahurco 16 - 68 y Los Andes. Papeler«ü∂a ""Ginet"".";Ninguna
7766;9412;02/12/2020;false;3;23;3;1;1;4.03E+16;Caupolician 1 - 43 y Yanahurco;Ninguna
7767;9413;02/12/2020;false;3;23;3;1;1;4.03E+16;Caupolician 1 - 61 y Chichen Itza.;Ninguna
7768;9414;02/12/2020;false;3;23;3;1;1;4.03E+16;Cuactemoc 1 - 27 y de los Mayas.;Ninguna
7769;9415;02/12/2020;false;3;23;3;1;1;4.03E+16;Saraurco 3 - 38 y Buer«ü∂≠n.;Ninguna
7770;9417;02/12/2020;false;3;23;3;1;4;4.03E+16;"Saraurco 3 - 108 y Sanancajas. ""Boceto"".";Ninguna
7771;9418;02/11/2020;false;3;23;3;1;1;4.03E+16;Sanancajas 2-25 y Saraurco. Casa tomate, esquinera.;Ninguna
7772;9419;02/11/2020;false;3;23;3;1;1;4.03E+16;Saraurco 4-39 y Allcuquiro.;Ninguna
7774;9421;02/11/2020;false;3;23;3;1;4;4.03E+16;"Yanaurco 13 - 24. Tienda junto a ""Kratos Gym.""";Se niegan a llenar la encuesta
7775;9422;02/11/2020;false;3;23;3;1;4;4.03E+16;"Yanaurco 13 - 34 y Francisco Tamariz ""Kratos Gym"".";Ninguna
7776;9423;02/11/2020;false;3;23;3;1;1;4.03E+16;Julio Abad Chica 1 - 07 y Victor  Gerardo Aguilar.;Ninguna
7777;9424;02/11/2020;false;3;23;3;1;4;4.03E+16;"Yanaurco 11 -  78 y Coya. Club ""A correr"".";El horario de atencion no coincide con el horario del barrido
7778;9425;02/11/2020;false;3;23;3;1;4;4.03E+16;Yanaurco  11 - 36 y Clodoveo «ü∂Åvila.;Se niegan a llenar la encuesta
7779;9426;02/14/2020;false;3;23;3;1;4;4.03E+16;Bueran 4 - 106 y Cordillera.;Se niegan a llenar la encuesta
7780;9427;02/14/2020;false;3;23;3;1;1;4.03E+16;Buer«ü∂≠n 4 - 99 y Cordillera.;Ninguna
7781;9428;02/14/2020;false;3;23;3;1;1;4.03E+16;Oyambaro 1 - 74 y Cordillera.;Ninguna
7782;9429;02/14/2020;false;3;23;3;1;4;4.03E+16;Bueran 4 - 41 y Cordillera. Panader«ü∂a;Se niegan a llenar la encuesta
7783;9430;02/14/2020;false;3;23;3;1;2;4.03E+16;Moloboc 1 - 30 y Saraurco.;Ninguna
7784;9431;02/14/2020;false;3;23;3;1;2;4.03E+16;Iliniza 1 - 38 y Saraurco.;Ninguna
7785;9432;02/14/2020;false;3;23;3;1;1;4.03E+16;Cahuasqui  Sanancaja. Vivienda 2 pisos, caf«ü∂∏.;Ninguna
7786;9433;02/14/2020;false;3;23;3;1;2;4.03E+16;Saraurco 4 - 64 y Patul.;Ninguna
7787;9434;02/14/2020;false;3;23;3;1;1;4.03E+16;Kuya 1 - 10 y Amauta;Ninguna
7788;9435;02/14/2020;false;3;23;3;1;4;4.03E+16;Paseo de los Ca«ü∂Òaris 23 - 252, y Yanaurco.;Se niegan a llenar la encuesta
7789;9436;02/14/2020;false;3;23;3;1;1;4.03E+16;Cordillera 12 - 40 y Gonzales Suarez.;Ninguna
7790;9437;02/14/2020;false;3;23;3;1;1;4.03E+16;Yaruqui y Gonzales Suarez.;Ninguna
7791;9438;02/14/2020;false;3;23;3;1;1;4.03E+16;Hucugu«ü∂Òa 1 - 172 y Paseo Guatan«ü∂≠.;Ninguna
7792;9439;02/14/2020;false;3;23;3;1;2;4.03E+16;Hucugu«ü∂Òa 1 - 162 y Paseo guatan«ü∂≠.;Ninguna
8182;9917;02/29/2020;false;1;1;1;1;4;2.01E+16;;Ninguna
7793;9440;02/14/2020;false;3;23;3;1;11;4.03E+16;Cordillera y Caramburo. Parque Cordillera;Ninguna
7794;9441;02/14/2020;false;3;23;3;1;11;4.03E+16;Saraurco y Bueran. Plaza totoracocha.;Otra
7795;9442;02/14/2020;false;3;23;3;1;11;4.03E+16;Sanancajas y Antisana, parque Curiquingue.;Ninguna
7796;9443;02/14/2020;false;3;23;3;1;11;4.05E+16;Paseo de los Ca«ü∂Òaris y Allcuquiro. Parque Reina de la paz;Ninguna
7797;9444;02/14/2020;false;3;23;3;1;11;4.03E+16;Cordillera y Rumiurco. Parque Las retamas.;Ninguna
7798;9445;02/14/2020;false;3;23;3;1;11;4.03E+16;Guatan«ü∂≠ y Dolores J Torres. Parque Guatan«ü∂≠.;Ninguna
7799;9446;02/14/2020;false;3;23;3;1;11;4.03E+16;Del Oriente y Altar. Parque El oriente.;Ninguna
7800;9447;02/14/2020;false;3;23;3;1;11;4.03E+16;Saraurco y R«ü∂o Paute.;Ninguna
7801;9448;02/14/2020;false;3;23;3;1;8;4.03E+16;Los Andes y Mama Ocllo. Escuela Abelardo Tamariz.;Ninguna
7802;9449;02/14/2020;false;3;23;3;1;11;4.03E+15;UNE y Dolores J Torres. Parque de los educadores.;Ninguna
7803;9450;02/14/2020;false;3;23;3;1;11;4.03E+16;Coracanchi y Teotihuacan;Ninguna
7804;9451;02/14/2020;false;3;23;3;1;11;4.03E+16;Paseo Guatan«ü∂≠ y Yaruqu«ü∂.;Ninguna
7805;9452;02/14/2020;false;3;23;3;1;11;4.03E+16;Charr«ü∂ßas y los Andes.;Ninguna
7806;9461;02/12/2020;false;3;23;3;1;4;4.03E+16;Del Oriente 2-78 y Altar;Ninguna
7807;9462;02/12/2020;false;3;23;3;1;4;4.03E+16;Del Oriente 2-68 y Altar (minimarket Mi Rey);Ninguna
7808;9463;02/12/2020;false;3;23;3;1;4;4.03E+16;SN 3-27 y Rio Paute (tienda Se«ü∂Òor de los Milagros);Ninguna
7809;9464;02/12/2020;false;3;23;3;1;4;4.03E+16;Los Andes 6-67 y Pachautec (las papas de totora);Ninguna
7810;9465;02/12/2020;false;3;23;3;1;4;4.03E+16;Los Andes 7-31 y Quipaypan;Ninguna
7811;9466;02/12/2020;false;3;23;3;1;4;4.03E+16;Los Andes 7-21 y Quipaypan;Ninguna
7812;9467;02/12/2020;false;3;23;3;1;4;4.03E+16;Los Andes 6-25 y Sara Urco (Minimarket);Se niegan a llenar la encuesta
7813;9468;02/12/2020;false;3;23;3;1;4;4.03E+16;Los Andes y Sara Urco;Se niegan a llenar la encuesta
7814;9469;02/12/2020;false;3;23;3;1;3;4.03E+16;Sara Urco 8-50 y Los Andes ;El horario de atencion no coincide con el horario del barrido
7815;9470;02/12/2020;false;3;23;3;1;1;4.03E+16;Sara Urco 8-30 y Los Andes;El predio se ha convertido en Vivienda o Conjunto Habitacional
7816;9471;02/12/2020;false;3;23;3;1;3;4.03E+16;Del Oriente 1-58 y SN;Ninguna
7817;9472;02/12/2020;false;3;23;3;1;4;4.03E+16;Los Andes 5-103 y Sara Urco (taller automotriz);Ninguna
7818;9473;02/12/2020;false;3;23;3;1;1;4.03E+16;Los Andes 5-71 y Sara Urco;El predio se ha convertido en Vivienda o Conjunto Habitacional
7819;9474;02/12/2020;false;3;23;3;1;3;4.03E+16;Los Andes 5-17 y Yanaurco;Ninguna
7820;9475;02/12/2020;false;3;23;3;1;3;4.03E+16;Rio Paute y Yanaurco (lavadora de carros);Se niegan a llenar la encuesta
7821;9476;02/12/2020;false;3;23;3;1;4;4.03E+16;Yanaurco 15-109 y Rio Paute (tienda);Ninguna
7823;9478;02/12/2020;false;3;23;3;1;4;4.03E+16;Namangoza y Sara Urco esquina;El horario de atencion no coincide con el horario del barrido
7824;9479;02/12/2020;false;3;23;3;1;4;4.03E+16;Cashaloma 2-22 y Mantense (Clinica Veterinaria);El horario de atencion no coincide con el horario del barrido
7825;9480;02/12/2020;true;3;23;3;1;3;4.03E+15;SN 1-31 y Culebrillas (Residencia Geriatrica San Andres);El horario de atencion no coincide con el horario del barrido
7826;9481;02/12/2020;false;3;23;3;1;3;4.03E+15;Bueran 2-28 y Culebrillas (Automotriz Luna);Ninguna
7827;9482;02/12/2020;false;3;23;3;1;4;4.03E+16;Antisana 3-16 y Bueran;Ninguna
7828;9483;02/12/2020;false;3;23;3;1;3;4.03E+16;Bueran y Antisana (tecnicentro Avecillas);Ninguna
7829;9484;02/12/2020;false;3;23;3;1;4;4.03E+16;Bueran 3-68 y Quilotoa;Ninguna
7830;9485;02/12/2020;false;3;23;3;1;4;4.03E+16;Ingapirca 4-86 y Bueran (Mg boutique);Se niegan a llenar la encuesta
7831;9486;02/12/2020;false;3;23;3;1;4;4.03E+16;Cordillera 3-31 y Bueran;Se niegan a llenar la encuesta
7832;9487;02/12/2020;false;3;23;3;1;4;4.03E+16;Ingapirca 1-108 y Cojitambo (tienda);Ninguna
7833;9488;02/12/2020;false;3;23;3;1;1;4.03E+16;Sara Urco 3-100 e Illiniza;El predio se ha convertido en Vivienda o Conjunto Habitacional
7834;9489;02/12/2020;false;3;23;3;1;4;4.03E+16;Sara Urco 3-54 e Illiniza;Ninguna
7835;9490;02/12/2020;false;3;23;3;1;19;4.03E+16;Sara Urco 5-86 y Bueran;El predio no esta en funcionamiento
7836;9491;02/13/2020;false;3;23;3;1;4;4.03E+16;Illiniza 1-24 y Sara Urco (tienda);Ninguna
8969;10870;02/28/2020;false;3;8;3;1;4;5.03E+16;;El predio desarrolla otras actividades de comercio y/o servicios
7837;9492;02/12/2020;false;3;23;3;1;15;4.03E+16;Illiniza 1-145 y Cahuasqui (tornos Arevalo);Ninguna
7838;9493;02/12/2020;false;3;23;3;1;15;4.03E+16;Illiniza 1-55 y Cahuasqui (tornos Arevalo);Ninguna
7839;9494;02/12/2020;false;3;23;3;1;4;4.03E+16;Antisana 3-60 e Illiniza esquina (papeleria tienda);Ninguna
7840;9495;02/12/2020;false;3;23;3;1;4;4.03E+16;Antisana 3-75 e Illiniza (tienda);Ninguna
7841;9496;02/12/2020;false;3;23;3;1;4;4.03E+16;Antisana 3-83 e Illiniza (tienda My Market);Ninguna
7842;9497;02/12/2020;false;3;23;3;1;4;4.03E+16;Culebrillas 3-48 y Namangoza (tienda y Comercial Paul);Ninguna
7843;9498;02/12/2020;false;3;23;3;1;4;4.03E+16;Namangoza 4-17 y Culebrillas (peluqueria);Se niegan a llenar la encuesta
7844;9499;02/13/2020;false;3;23;3;1;3;4.05E+16;Guaguazhumi 27-32 y Paseo de los Ca«ü∂Òaris (Farmasol);Ninguna
7845;9500;02/12/2020;false;3;23;3;1;4;4.03E+16;Altar 1-34 y Los Andes (peluqueria);Se niegan a llenar la encuesta
7846;9501;02/12/2020;false;3;23;3;1;3;4.03E+16;Duchicela 1-16 y Quipaypan (Centro de desarrollo infantil Angelitos de Cristal);El horario de atencion no coincide con el horario del barrido
7847;9502;02/12/2020;false;3;23;3;1;4;4.03E+16;Los Andes 7-77 y Pacchautec;Ninguna
7848;9503;02/12/2020;false;3;23;3;1;4;4.03E+16;Los Andes 3-133 y Altar (Cielo Pizza);Se niegan a llenar la encuesta
7849;9504;02/12/2020;false;3;23;3;1;1;4.03E+16;SN 2-48 y Rio Paute esquina ;El predio se ha convertido en Vivienda o Conjunto Habitacional
7850;9505;02/13/2020;false;3;23;3;1;3;4.05E+16;Cojitambo 1-137 y Cordillera (Cerpin Centro de estudios);El horario de atencion no coincide con el horario del barrido
7851;9506;02/13/2020;false;3;23;3;1;4;4.05E+16;Fasay«ü∂Òan 1-20 y Alcuquiro;Ninguna
7852;9507;02/13/2020;false;3;23;3;1;1;4.05E+16;Rumiurco 7-36 y Cordillera;El predio se ha convertido en Vivienda o Conjunto Habitacional
7853;9508;02/13/2020;false;3;23;3;1;4;4.05E+16;Yanaurco 9-57 y Cordillera (tienda);Ninguna
7854;9509;02/13/2020;false;3;23;3;1;4;4.03E+16;Patul 1-65 y Sara Urco;Ninguna
7855;9510;02/13/2020;false;3;23;3;1;4;4.03E+16;Sanancajas 2-66 y Sara Urco;Ninguna
7856;9511;02/13/2020;false;3;23;3;1;19;4.03E+16;Sanancajas 2-65 y Sara Urco;El horario de atencion no coincide con el horario del barrido
7857;9512;02/13/2020;false;3;23;3;1;3;4.03E+16;Sanancajas 2-138 y Antisana (Fego Auto);El horario de atencion no coincide con el horario del barrido
7858;9513;02/13/2020;false;3;23;3;1;19;4.03E+16;Sanancajas y Cahuasqui;No es posible localizar el predio
7859;9514;02/13/2020;false;3;23;3;1;19;4.03E+16;Sanancajas 2-127 y Cahuasqui (Centro de Formacion Artesanal Eloisa);Se niegan a llenar la encuesta
7860;9515;02/13/2020;false;3;23;3;1;19;4.03E+16;Sanancajas 2-141 y Cahuasqui;El predio no esta en funcionamiento
7861;9516;02/13/2020;false;3;23;3;1;3;4.03E+16;Antisana 2-226 y Sara Urco (Armals papeleria);Ninguna
7862;9517;02/13/2020;false;3;23;3;1;3;4.03E+16;Antisana 3-214 y Sara Urco;Ninguna
7863;9518;02/13/2020;false;3;23;3;1;4;4.03E+16;Sanancajas 3-10 y Antisana;Ninguna
7864;9519;02/13/2020;false;3;23;3;1;4;4.03E+16;Sanancajas 3-34 y Antisana (GQ Vape and Barber);El horario de atencion no coincide con el horario del barrido
7865;9520;02/13/2020;false;3;23;3;1;19;4.03E+16;Nario 2-63 y Sara Urco (Academia Cuenca;Se niegan a llenar la encuesta
7866;9521;02/13/2020;false;3;23;3;1;4;4.03E+15;Sanancajas 3-110 y Nario (tienda);Ninguna
7867;9522;02/13/2020;false;3;23;3;1;4;4.03E+15;Sanancajas 3-11 y Nario (peluqueria Enredos);Se niegan a llenar la encuesta
7868;9523;02/13/2020;false;3;23;3;1;4;4.03E+16;Namangoza 1-81 y Sara Urco (consultorio medico);El horario de atencion no coincide con el horario del barrido
7869;9524;02/13/2020;false;3;23;3;1;4;4.03E+16;Namangoza 14-27 y Yanaurco esquina (pizzeria y bazar);Se niegan a llenar la encuesta
7870;9525;02/13/2020;false;3;23;3;1;3;4.03E+16;Yanaurco 14-13 y Nario;Ninguna
7872;9527;02/13/2020;false;3;23;3;1;4;4.03E+16;Antisana 4-20 y Sara Urco (Llantas y llantas);Ninguna
7873;9528;02/13/2020;false;3;23;3;1;4;4.03E+16;Antisana 4-82 y Yanaurco;Ninguna
7874;9529;02/13/2020;false;3;23;3;1;4;4.03E+15;Yanaurco 13-33 y Antisana;Ninguna
7875;9530;02/13/2020;false;3;23;3;1;4;4.03E+16;SN 12-49 y Yanaurco;Ninguna
7876;9531;02/13/2020;false;3;23;3;1;3;4.03E+16;SN 12-25 y Yanaurco;Ninguna
7877;9532;02/13/2020;false;3;23;3;1;4;4.03E+16;Coya 1-23 y Kulla (venta de llantas);El horario de atencion no coincide con el horario del barrido
7878;9533;02/13/2020;false;3;23;3;1;4;4.03E+16;Sara Urco 5-98 y Coya;Ninguna
7879;9534;02/13/2020;false;3;23;3;1;3;4.03E+16;Sara Urco 5-86 y Coya;Ninguna
7880;9535;02/13/2020;false;3;23;3;1;4;4.03E+16;Sara Urco 5-62 y Lumbaqui (venta huevos);Se niegan a llenar la encuesta
7881;9536;02/13/2020;false;3;23;3;1;4;4.03E+16;Rumiurco 8-96 y Lumbaqui (tienda);Ninguna
7882;9537;02/13/2020;false;3;23;3;1;4;4.03E+16;Retamas 1-60 y Lumbaqui (tienda);Ninguna
7883;9538;02/13/2020;false;3;23;3;1;4;4.03E+16;Retamas 1-22 y Coya (tienda);Ninguna
7884;9539;02/13/2020;false;3;23;3;1;4;4.03E+16;Rumiurco 9-78 y Coya (tienda);Ninguna
7885;9540;02/13/2020;false;3;23;3;1;4;4.03E+16;Rumiurco 9-86 y Coya;Ninguna
7886;9541;02/13/2020;false;3;23;3;1;4;4.03E+16;Yanaurco 11-23 y Lumbaqui (veterinaria);Ninguna
7887;9542;02/10/2020;false;3;23;3;1;3;4.03E+16;Sara Urco y Caramburo (D' Carola, carteras y accesorios);El horario de atencion no coincide con el horario del barrido
7888;9543;02/12/2020;false;3;23;3;1;4;4.03E+16;Cordillera 2-17 y Bueran;Ninguna
7889;9544;02/12/2020;false;3;23;3;1;1;4.05E+16;Cordillera 2-88 y Guaguazhumi;El predio se ha convertido en Vivienda o Conjunto Habitacional
7890;9545;02/12/2020;false;3;23;3;1;4;4.05E+16;Fasay«ü∂Òan 1-23 y Guaguazhumi (gabinete de belleza);El horario de atencion no coincide con el horario del barrido
7891;9546;02/12/2020;false;3;23;3;1;15;4.03E+16;Quilotoa 1-94 y Antisana (Fabrica de Aluminio y Vidrios);Ninguna
7892;9547;02/12/2020;false;3;23;3;1;4;4.03E+16;Bueran 2-219 y Antisana;Ninguna
7893;9548;02/12/2020;false;3;23;3;1;4;4.03E+16;Bueran 2-153 y Machu Picchu;Ninguna
7894;9549;02/12/2020;false;3;23;3;1;4;4.03E+16;Antisana 2-80 y Bueran (Deli Market y Heladeria);Ninguna
7895;9550;02/12/2020;false;3;23;3;1;3;4.03E+16;Sara Urco 1-92 y Caramburo (local que suavidad);El horario de atencion no coincide con el horario del barrido
7896;9551;02/10/2020;false;3;23;3;1;1;4.03E+16;Hurtado de Mendoza 13-135 y Sara Urco;El predio se ha convertido en Vivienda o Conjunto Habitacional
7897;9552;02/10/2020;false;3;23;3;1;3;4.03E+16;Hurtado de Mendoza e Ingapirca;Ninguna
8970;10871;02/28/2020;false;3;8;3;1;2;4.01E+16;;Ninguna
7898;9553;02/10/2020;false;3;23;3;1;3;4.03E+16;Hurtado de Mendoza 13-103 y Sara Urco;Ninguna
7899;9554;02/12/2020;false;3;23;3;1;4;4.03E+16;Sara Urco 1-33 y Hurtado de Mendoza;Otra
7900;9555;02/12/2020;false;3;23;3;1;4;4.03E+16;Sara Urco 1-77 y SN;Ninguna
7901;9556;02/12/2020;false;3;23;3;1;3;4.03E+16;Sara Urco 1-85 y SN;Ninguna
7902;9557;02/12/2020;false;3;23;3;1;1;4.03E+16;Sara Urco 1-95 y Moloboc;El predio se ha convertido en Vivienda o Conjunto Habitacional
7903;9558;02/12/2020;false;3;23;3;1;4;4.03E+16;Sara Urco 1-127 y Moloboc;Se niegan a llenar la encuesta
7904;9559;02/12/2020;false;3;23;3;1;4;4.03E+16;Hurtado de Mendoza 14-89 y Antisana;Ninguna
7905;9560;02/12/2020;false;3;23;3;1;18;4.03E+16;Hurtado de Mendoza 15-85 y Antisana;Otra
7906;9561;02/12/2020;false;3;23;3;1;4;4.03E+16;Hurtado de Mendoza 14-121 y Antisana;Ninguna
7907;9562;02/12/2020;false;3;31;3;1;19;1.41E+17;Calle Galo Romo;Ninguna
7908;9563;02/12/2020;false;3;31;3;1;19;1.41E+16;Calle de las Chispiolas y Mapanagua;Ninguna
7909;9564;02/12/2020;false;3;31;3;1;19;1.41E+17;Calle Armando Navarrete;Ninguna
7910;9565;02/12/2020;false;3;31;3;1;19;1.41E+17;Calle Armando Navarrete;Ninguna
7911;9566;02/12/2020;false;3;31;3;1;19;1.41E+17;Calle Alfe«ü∂Òique;Ninguna
7912;9567;02/12/2020;false;3;31;3;1;19;1.41E+17;Calle las Arepas;Ninguna
7913;9568;02/12/2020;false;3;31;3;1;3;1.41E+17;Calle Rafael Carpio Abad ;Se niegan a llenar la encuesta
7914;9569;02/12/2020;false;3;31;3;1;4;1.41E+17;Calle Marco Andrade ;Ninguna
7915;9570;02/12/2020;false;3;31;3;1;4;1.41E+17;Calle Pan Blanco y Rafael Carpio Abad;Ninguna
7916;9571;02/12/2020;false;3;31;3;1;19;1.41E+17;Calle Mayaicu ;Ninguna
7917;9572;02/12/2020;false;3;31;3;1;4;1.41E+17;Calle Alfe«ü∂Òique;Ninguna
7918;9573;02/14/2020;false;3;35;3;1;19;1.02E+15;Panamericana Sur-terreno bald«ü∂o y calle SN;Ninguna
7919;9574;02/12/2020;false;3;31;3;1;19;1.41E+17;Calle Alfe«ü∂Òique;Ninguna
7920;9575;02/14/2020;false;3;35;3;1;19;1.02E+15;Panamericana Sur-terreno bald«ü∂o;Ninguna
7921;9576;02/14/2020;false;3;35;3;1;19;1.02E+15;Panamericana Sur-terreno bald«ü∂o;Ninguna
7922;9577;02/07/2020;false;3;21;3;1;15;1.40E+17;F«ü∂≠brica Sabril;Ninguna
7923;9578;02/04/2020;false;3;31;3;1;3;5.02E+16;Turuhuayco 2- 25;Ninguna
7924;9579;02/06/2020;false;3;31;3;1;4;5.01E+16;Calle de la Sinf«ü∂¸nica y del Concierto;Ninguna
7925;9580;02/06/2020;false;3;31;3;1;4;1.41E+17;Calle Cardenal de la Torre y del Morocho;Ninguna
7926;9581;02/06/2020;false;3;31;3;1;3;1.41E+17;Calle Rafael Carpio Abad y Mapanagua ;Ninguna
7927;9582;02/06/2020;false;3;31;3;1;19;1.41E+17;Los Pristi«ü∂Òos y Rafael Carpio Abad;Ninguna
7933;9588;02/18/2020;false;3;22;3;1;3;1.41E+17;variedades elizabeth calle la toreadora y san pablo del lago;Ninguna
7945;9600;02/29/2020;false;1;1;1;1;2;2.01E+16;;Se niegan a llenar la encuesta
7946;9601;02/19/2020;false;1;1;1;1;4;2.02E+16;ABACERIA;Otra
7947;9602;02/19/2020;false;1;1;1;1;3;2.02E+16;EL NUEVO PARAISO Y COMERCIAL DON VICHI;Otra
7948;9603;02/19/2020;false;1;1;1;1;3;2.02E+16;FRENTE A MERCADO 9 DE OCTUBRE;Otra
7949;9604;02/19/2020;false;1;1;1;1;3;2.02E+16;LAMAR Y HNO MIGUEL ESQUINA;Otra
7950;9605;02/19/2020;false;1;1;1;1;3;2.02E+16;TIENDA ROPA 6-22;Ninguna
7951;9606;02/19/2020;false;1;1;1;1;4;2.02E+16;LA CASA DEL ZAPATO;Ninguna
7952;9607;02/19/2020;false;1;1;1;1;4;2.02E+16;TIENDA ROPA Y ZAPATOS;Ninguna
7953;9608;02/19/2020;false;1;1;1;1;3;2.02E+16;PREDIO FACHADA DE MARMOL, JUNTO A CASA DEL ZAPATO;Otra
7954;9609;02/19/2020;false;1;1;1;1;3;2.02E+16;COMERCIO CHINO;Se niegan a llenar la encuesta
7955;9610;02/19/2020;false;1;1;1;1;3;2.02E+16;BARRUSKA JEANS 11-26;Ninguna
7956;9611;02/19/2020;false;1;1;1;1;3;2.02E+16;BALCON QUITE«ü∂?O;Se niegan a llenar la encuesta
7957;9612;02/19/2020;false;1;1;1;1;4;2.02E+16;USA SHOES Y CENTRO NATURISTA;Otra
7958;9613;02/19/2020;false;1;1;1;1;4;2.02E+16;FUENTE DE SODA EL PORTON;Ninguna
7959;9614;02/19/2020;false;1;1;1;1;4;2.02E+16;CENTROS DEPORTIVOS 6-77;Ninguna
7960;9615;02/19/2020;false;1;1;1;1;4;2.02E+16;RESTAURANT LA TULLPA 1176;Otra
7961;9616;02/19/2020;false;1;1;1;1;3;2.02E+16;SANTUE;Otra
7962;9617;02/19/2020;false;1;1;1;1;4;2.02E+16;GODOY SPORTS Y STOP;Ninguna
7963;9618;02/19/2020;false;1;1;1;1;3;2.02E+16;TIENDAS DE ROPA;Otra
7964;9619;02/19/2020;false;1;1;1;1;4;2.02E+16;FERRETERIA EL ARTESANO;Ninguna
7965;9620;02/19/2020;false;1;1;1;1;4;2.02E+16;REPARADORA DE CALZADO Y PRENDAS DE VESTIR CASTRO 11-70 Y ABACERIA;Otra
7966;9621;02/14/2020;false;1;1;1;1;6;2.02E+15;SUPERMERCADO SANTA CECILIA;Ninguna
7967;9622;02/20/2020;false;1;6;1;1;1;5.04E+16;1-172 VIVIENDA ACTUALMENTE -FUNCIONABA HOME AND SCHOOL;El predio se ha convertido en Vivienda o Conjunto Habitacional
7968;9623;02/20/2020;false;1;6;1;1;2;5.04E+16;1-73 EDIFICIO AMARILLO;Ninguna
7969;9624;02/20/2020;false;1;6;1;1;4;5.04E+16;TIENDA DO«ü∂?A PILAR -CASA DE LAS MALLAS;Ninguna
7970;9625;02/20/2020;false;1;6;1;1;3;5.04E+16;4-53 SPA SVELTTY;El horario de atencion no coincide con el horario del barrido
7971;9626;03/05/2020;false;1;6;1;1;3;5.04E+16;SERCOM SERVICE BARRIAL BLANCO ESQUINA;Ninguna
7972;9627;02/20/2020;false;1;6;1;1;11;5.04E+16; PARQUE LOS TRAVIESOS;Ninguna
7973;9628;02/20/2020;false;1;6;1;1;2;5.04E+16;VIVIENDA AMARILLO CON BLANCO;Otra
7974;9629;02/04/2020;false;1;6;1;1;4;5.04E+16;MINIMARKET EL AHORRO;Otra
7975;9630;02/04/2020;false;1;6;1;1;8;5.04E+16;EDUCACI«ü∂?N BASICA CRISTO REY 2-31;Ninguna
7976;9631;02/20/2020;false;1;6;1;1;4;5.04E+16;SAN MARTIN EDIFICIO Y PLASTICOS POLO;Otra
7977;9632;02/20/2020;false;1;6;1;1;4;5.04E+16;FERRETERIA SAN MARCO;Ninguna
7978;9633;02/20/2020;false;1;6;1;1;3;5.04E+16;LA ESTACION 2014 - LICORERIA;El horario de atencion no coincide con el horario del barrido
7979;9634;02/20/2020;false;1;6;1;1;3;5.04E+16;CASA ESQUINERA 4-54 CLINICA DENTAL;El horario de atencion no coincide con el horario del barrido
